127.0.0.1, 2017-05-10 16:22:45, GET, /examples/static/images/book-5th.png, HTTP/1.1, 200, 0.000730
127.0.0.1, 2017-05-10 16:22:45, GET, /examples/static/images/videos.png, HTTP/1.1, 200, 0.000784
127.0.0.1, 2017-05-10 16:22:45, GET, /examples/static/images/infoworld2012.jpeg, HTTP/1.1, 200, 0.000633
127.0.0.1, 2017-05-10 16:22:45, GET, /examples/static/images/book-recipes.png, HTTP/1.1, 200, 0.001534
127.0.0.1, 2017-05-10 16:22:45, GET, /examples/static/images/favicon.ico, HTTP/1.1, 200, 0.000291
127.0.0.1, 2017-05-10 16:23:26, POST, /admin/default/site, HTTP/1.1, 200, 0.052479
127.0.0.1, 2017-05-10 16:23:32, POST, /admin/default/site, HTTP/1.1, 303, 0.086935
127.0.0.1, 2017-05-10 16:23:32, GET, /admin/default/design/Cruisership, HTTP/1.1, 200, 0.177712
127.0.0.1, 2017-05-10 16:23:32, GET, /admin/static/_2.14.6/images/search.png, HTTP/1.1, 200, 0.000769
127.0.0.1, 2017-05-10 16:23:32, GET, /admin/static/_2.14.6/images/test_icon.png, HTTP/1.1, 200, 0.000826
127.0.0.1, 2017-05-10 16:23:32, GET, /admin/static/_2.14.6/images/help.png, HTTP/1.1, 200, 0.000566
127.0.0.1, 2017-05-10 16:23:32, GET, /admin/static/_2.14.6/images/delete_icon.png, HTTP/1.1, 200, 0.001336
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/default/index, HTTP/1.1, 200, 0.706879
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000290
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/css/web2py-bootstrap3.css, HTTP/1.1, 200, 0.000223
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.000203
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/js/jquery.js, HTTP/1.1, 200, 0.000200
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/css/calendar.css, HTTP/1.1, 200, 0.000220
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/js/calendar.js, HTTP/1.1, 200, 0.000199
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/js/web2py.js, HTTP/1.1, 200, 0.000197
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000200
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/js/web2py-bootstrap3.js, HTTP/1.1, 200, 0.000212
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/js/share.js, HTTP/1.1, 200, 0.000184
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/images/background.jpg, HTTP/1.1, 200, 0.000266
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/fonts/glyphicons-halflings-regular.woff2, HTTP/1.1, 200, 0.000229
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/images/twitter.png, HTTP/1.1, 200, 0.000268
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/images/facebook.png, HTTP/1.1, 200, 0.000308
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/images/gplus-32.png, HTTP/1.1, 200, 0.000391
127.0.0.1, 2017-05-10 16:23:36, GET, /Cruisership/static/images/favicon.ico, HTTP/1.1, 200, 0.000301
127.0.0.1, 2017-05-10 16:23:56, GET, /admin/default/peek/Cruisership/controllers/default.py, HTTP/1.1, 200, 0.036328
127.0.0.1, 2017-05-10 16:24:04, GET, /admin/default/design/Cruisership, HTTP/1.1, 200, 0.057689
127.0.0.1, 2017-05-10 16:24:07, GET, /admin/default/peek/Cruisership/views/default/index.html, HTTP/1.1, 200, 0.031187
127.0.0.1, 2017-05-10 16:27:52, GET, /admin/default/design/Cruisership, HTTP/1.1, 200, 0.145914
127.0.0.1, 2017-05-10 16:27:55, GET, /admin/default/peek/Cruisership/views/default/index.html, HTTP/1.1, 200, 0.026720
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/default/edit/Cruisership/views/default/index.html, HTTP/1.1, 200, 0.042651
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/theme/web2py.css, HTTP/1.1, 200, 0.000822
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/lib/codemirror.js, HTTP/1.1, 200, 0.000895
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/lib/codemirror.css, HTTP/1.1, 200, 0.001710
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/mode/xml/xml.js, HTTP/1.1, 200, 0.000457
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/mode/css/css.js, HTTP/1.1, 200, 0.000874
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/mode/javascript/javascript.js, HTTP/1.1, 200, 0.000963
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 200, 0.000575
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/hint/show-hint.js, HTTP/1.1, 200, 0.073243
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/hint/show-hint.css, HTTP/1.1, 200, 0.071943
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/edit/closetag.js, HTTP/1.1, 200, 0.077128
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/hint/python-hint.js, HTTP/1.1, 200, 0.072790
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 200, 0.078131
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/search/search.js, HTTP/1.1, 200, 0.000796
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/search/searchcursor.js, HTTP/1.1, 200, 0.000796
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/dialog/dialog.js, HTTP/1.1, 200, 0.000397
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 200, 0.001995
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/dialog/dialog.css, HTTP/1.1, 200, 0.001525
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/selection/active-line.js, HTTP/1.1, 200, 0.000879
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/mode/python/python.js, HTTP/1.1, 200, 0.095440
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/fold/foldgutter.js, HTTP/1.1, 200, 0.018146
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/display/fullscreen.js, HTTP/1.1, 200, 0.020957
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/fold/brace-fold.js, HTTP/1.1, 200, 0.019183
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/fold/xml-fold.js, HTTP/1.1, 200, 0.011314
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/fold/foldcode.js, HTTP/1.1, 200, 0.020481
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/fold/comment-fold.js, HTTP/1.1, 200, 0.000465
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/display/fullscreen.css, HTTP/1.1, 200, 0.021510
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/comment/comment.js, HTTP/1.1, 200, 0.000936
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/fold/indent-fold.js, HTTP/1.1, 200, 0.001428
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/addon/fold/foldgutter.css, HTTP/1.1, 200, 0.000572
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/codemirror/emmet.min.js, HTTP/1.1, 200, 0.001153
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/js/ajax_editor.js, HTTP/1.1, 200, 0.001039
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/js/hogan-2.0.0.js, HTTP/1.1, 200, 0.001336
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/js/typeahead.min.js, HTTP/1.1, 200, 0.000524
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/css/web2py-codemirror.css, HTTP/1.1, 200, 0.000895
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/css/typeahead.js-bootstrap.css, HTTP/1.1, 200, 0.002110
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/images/glyphicons-halflings.png, HTTP/1.1, 200, 0.000269
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/images/files_toggle.png, HTTP/1.1, 200, 0.001138
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/default/edit/Cruisership/views/default/index.html, HTTP/1.1, 200, 0.075173
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.073334
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/static/_2.14.6/images/save_icon.png, HTTP/1.1, 200, 0.000914
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.096439
127.0.0.1, 2017-05-10 16:27:57, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.118536
127.0.0.1, 2017-05-10 16:27:57, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.083231
127.0.0.1, 2017-05-10 16:27:57, GET, /Cruisership/appadmin/hooks, HTTP/1.1, 200, 0.214031
127.0.0.1, 2017-05-10 16:28:28, POST, /admin/default/edit/Cruisership/views/default/index.html, HTTP/1.1, 200, 0.057036
127.0.0.1, 2017-05-10 16:28:32, GET, /Cruisership/default/index, HTTP/1.1, 200, 0.114913
127.0.0.1, 2017-05-10 16:28:32, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/ec.js.indir, HTTP/1.1, 404, 0.062975
127.0.0.1, 2017-05-10 16:28:32, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/300lo.json, HTTP/1.1, 404, 0.285274
127.0.0.1, 2017-05-10 16:28:32, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/_ate.track.config_resp, HTTP/1.1, 404, 0.353643
127.0.0.1, 2017-05-10 16:28:32, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/s6562950939184, HTTP/1.1, 404, 0.445860
127.0.0.1, 2017-05-10 16:28:32, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/www-widgetapi.js.indir, HTTP/1.1, 404, 0.451876
127.0.0.1, 2017-05-10 16:28:32, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/adrum-ext.206c403a1a532b310b15ea4509f4902b.js.indir, HTTP/1.1, 404, 0.499786
127.0.0.1, 2017-05-10 16:28:32, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/picturefill.min.js.indir, HTTP/1.1, 404, 0.463105
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/181854528827000, HTTP/1.1, 404, 0.388506
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/502940306572289, HTTP/1.1, 404, 0.368649
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/fbevents.js.indir, HTTP/1.1, 404, 0.320295
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/conversion_async.js.indir, HTTP/1.1, 404, 0.329628
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/analytics.js.indir, HTTP/1.1, 404, 0.348515
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/json, HTTP/1.1, 404, 0.349817
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/iframe_api, HTTP/1.1, 404, 0.308360
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/v3.config.js.indir, HTTP/1.1, 404, 0.319244
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/2416.js.indir, HTTP/1.1, 404, 0.331842
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/elqCfg.min.js.indir, HTTP/1.1, 404, 0.342929
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/f.js.indir, HTTP/1.1, 404, 0.326667
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/addthis_widget.js.indir, HTTP/1.1, 404, 0.305456
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/site-search-form.js.indir, HTTP/1.1, 404, 0.299549
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/princess.combined.css, HTTP/1.1, 404, 0.271805
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/responsive_header_footer.css, HTTP/1.1, 404, 0.308324
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/promo-block.css, HTTP/1.1, 404, 0.320909
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/home_page.css, HTTP/1.1, 404, 0.325893
127.0.0.1, 2017-05-10 16:28:33, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/fnc.searchwidget.css, HTTP/1.1, 404, 0.346151
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/cms.css, HTTP/1.1, 404, 0.322664
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/fbds.js.indir, HTTP/1.1, 404, 0.308358
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/wtsyxuhuynEBbpajna-R.js.indir, HTTP/1.1, 404, 0.269402
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/gtm.js.indir, HTTP/1.1, 404, 0.272421
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/ga.js.indir, HTTP/1.1, 404, 0.251908
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/ae.live.js.indir, HTTP/1.1, 404, 0.268874
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/ae.js.indir, HTTP/1.1, 404, 0.292089
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/adrum.js.indir, HTTP/1.1, 404, 0.297750
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/princess-libs.combined.js.indir, HTTP/1.1, 404, 0.320877
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/perc_p13n_delivery.js.indir, HTTP/1.1, 404, 0.294500
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/satelliteLib-775514a2e3a100a5e76454e9a31fc6c16eacedd4.js.indir, HTTP/1.1, 404, 0.397549
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/mbox-contents-db927befec8644cbaa815a51079f555f612e235b.js.indir, HTTP/1.1, 404, 0.396717
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/target.js.indir, HTTP/1.1, 404, 0.367873
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/ajax, HTTP/1.1, 404, 0.376213
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/s-code-contents-b47972305f2cab538c31d3b96c8ef0282d799b40.js.indir, HTTP/1.1, 404, 0.337377
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/CtjSgFbzIK0s3AAJ, HTTP/1.1, 404, 0.366339
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/225.eba8e0d124e2d681ae3b.js.indir, HTTP/1.1, 404, 0.326434
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/227.4968158db2204b0dd885.js.indir, HTTP/1.1, 404, 0.309575
127.0.0.1, 2017-05-10 16:28:34, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/princess-plugins.combined.js.indir, HTTP/1.1, 404, 0.293537
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/jquery.jsonp-2.1.4.min.js.indir, HTTP/1.1, 404, 0.292375
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/jquery.sprintf.js.indir, HTTP/1.1, 404, 0.339729
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/fnc.searchwidget.js.indir, HTTP/1.1, 404, 0.330098
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/promo-block.js.indir, HTTP/1.1, 404, 0.281243
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/home.js.indir, HTTP/1.1, 404, 0.335919
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/responsive_header_footer.js.indir, HTTP/1.1, 404, 0.317364
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/jquery.cycle2.min.js.indir, HTTP/1.1, 404, 0.309332
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/jquery.cycle2.carousel.min.js.indir, HTTP/1.1, 404, 0.309605
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/jquery.cycle2.swipe.min.js.indir, HTTP/1.1, 404, 0.306466
127.0.0.1, 2017-05-10 16:28:35, GET, /images/home/slides/global/CBN-ANewDay-Split-1600.jpg, HTTP/1.1, 404, 0.002713
127.0.0.1, 2017-05-10 16:28:35, GET, /images/home/slides/global/7CruiseWonders-1600.jpg, HTTP/1.1, 404, 0.001748
127.0.0.1, 2017-05-10 16:28:35, GET, /images/home/slides/global/Discovery-1600.jpg, HTTP/1.1, 404, 0.001062
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/cms.js.indir, HTTP/1.1, 404, 0.327076
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/saved_resource, HTTP/1.1, 404, 0.324941
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/s-code-contents-b47972305f2cab538c31d3b96c8ef0282d799b40.js.indir, HTTP/1.1, 404, 0.322918
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/ec.js.indir, HTTP/1.1, 404, 0.347894
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/princess-logo_header.svg, HTTP/1.1, 404, 0.374944
127.0.0.1, 2017-05-10 16:28:35, GET, /Cruisership/default/Cruises – Cruise Vacations – Princess Cruises_files/international_AK.jpg, HTTP/1.1, 404, 0.341130
